ID,REFERENCES,SIO2,TIO2,AL2O3,FEOT,MNO,MGO,CAO,CR2O3,FE SKARN,AU  SKARN,CU  SKARN,ZN  SKARN,W  SKARN,MO  SKARN,SN  SKARN
1544,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.56,0.095,19.43,4.3,1.05,0,35.39,0,0,0,0,0,0,0,1
1545,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.56,0.18,12.59,12.75,0.723,0,34.51,0,0,0,0,0,0,0,1
1546,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.56,0,2.496,26.545,0.188,0.059,33.146,0,0,0,1,1,0,1,0
1547,"Metasomatic changes during periodic fluid flux recorded in grandite garnet from the Weondong W-skarn deposit, South Korea",37.56,0.02,15.19,10.332,0.47,0.07,34.79,0,0,0,0,0,1,0,0
1548,Garnet composition as an indicator of Cu mineralization: evidence from skarn deposits of NW Iran,37.56,0.81,18.89,9.275,0.51,0.15,32.65,0,0,0,1,0,0,0,0
1549,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.559,0.062,3.656,24.918,0.269,0.008,33.524,0,0,0,1,1,0,1,0
1550,"The Tongon Au Deposit, Northern C?te d＊Ivoire: An Example of Paleoproterozoic Au Skarn Mineralization",37.559,0.845,12.862,12.834,0.343,0,33.759,0,0,1,0,0,0,0,0
1551,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.559,0.153,2.893,25.935,0.296,0.068,33.085,0,0,0,1,1,0,1,0
1552,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.556,0,4.524,23.725,0.292,0.171,33.546,0,0,0,1,1,0,1,0
1553,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.554,0.001,1.753,27.524,0.298,0.012,32.844,0,0,0,1,1,0,1,0
1554,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.551,1.17,13.54,11.426,1.719,0.083,33.762,0,0,0,0,0,0,0,1
1555,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",37.551,0.126,9.231,17.465,0.946,0.072,32.249,0,1,0,0,1,0,0,0
1556,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.55,1.345,13.23,10.53,0.607,0.093,35.12,0.042,0,0,0,0,0,0,1
1557,"Mineralization processes of the Mount Garnet Zinc deposit, NE Queensland (Australia): Insights from garnet geochemistry and U-Pb geochronology",37.55,0.39,19.8,4.38,0.596,0,35.89,0,0,0,0,1,0,0,0
1558,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.55,0.498,12.58,12.03,0.461,0.052,35.18,0,0,0,0,0,0,0,1
1559,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.55,0.325,13.79,10.75,0.757,0,34.56,0,0,0,0,0,0,0,1
1560,"Mineral chemistry and formation conditions of calc-silicate minerals of Qozlou Fe skarn deposit, Zanjan Province, NW Iran",37.55,0.4,4.16,24.06,0.31,0.06,33.45,0,1,0,0,0,0,0,0
1561,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.55,0,1.532,27.109,0.215,0.201,33.286,0,0,0,1,1,0,1,0
1562,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",37.55,0.04,9.87,16.22,0.28,0.06,34.82,0,0,0,1,0,0,0,0
1563,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.548,0.144,17.314,7.373,1.604,0.079,35.564,0,0,0,0,1,1,0,1
1564,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.548,0.041,2.815,26.177,0.176,0.045,33.195,0,0,0,1,1,0,1,0
1565,"Using garnet geochemistry discriminating different skarn mineralization systems: Perspective from Huangshaping W-Mo-Sn-Cu polymetallic deposit, South China",37.542,0,16.799,8.513,2.728,0.047,32.688,0.014,0,0,1,0,1,1,1
1566,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",37.542,0.045,9.703,17.687,2.344,0,31.626,0,0,0,0,0,1,1,0
1567,"Decoding the oxygen fugacity of ore-forming fluids from garnet chemistry, the Longgen skarn Pb-Zn deposit, Tibet",37.54,0.05,13.45,11.57,0.13,0.02,37.48,0,0,0,0,1,0,0,0
1568,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.54,0.178,20.04,3.89,1.04,0.089,35.58,0,0,0,0,0,0,0,1
1569,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.54,0,13,12.27,0.736,0,34.84,0,0,0,0,0,0,0,1
1570,"Mineralization processes of the Mount Garnet Zinc deposit, NE Queensland (Australia): Insights from garnet geochemistry and U-Pb geochronology",37.54,0.06,15.23,10.685,2.33,0,32.728,0,0,0,0,1,0,0,0
1571,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",37.54,0.01,6.851,19.261,0.869,0.139,34.625,0,1,0,0,0,0,0,0
1572,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.538,0,1.874,27.272,0.154,0.175,32.983,0.004,0,0,1,1,0,1,0
1573,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",37.538,0.007,3.237,23.162,1.063,0.01,34.253,0,1,0,0,0,0,0,0
1574,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.537,0.014,1.862,27.321,0.26,0.093,32.897,0,0,0,1,1,0,1,0
1575,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.535,0.057,2.526,26.103,0.208,0.139,33.387,0,0,0,1,1,0,1,0
1576,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",37.535,0.64,8.729,16.968,1.731,0.223,33.405,0,1,0,0,0,0,0,0
1577,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.532,0.092,2.031,27.572,0.351,0.113,32.309,0,0,0,1,1,0,1,0
1578,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.525,0.153,7.261,20.674,0.255,0.053,34.049,0,0,0,1,1,0,1,0
1579,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.525,0,4.904,23.288,0.394,0.149,33.635,0,0,0,1,1,0,1,0
1580,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.523,0,1.304,27.982,0.399,0.103,32.674,0,0,0,1,1,0,1,0
1581,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.523,0.03,1.738,28.464,0.84,0.053,31.35,0,0,0,1,1,0,1,0
1582,"Fingerprinting the Hydrothermal Fluid Characteristics from LA-ICP-MS Trace Element Geochemistry of Garnet in the Yongping Cu Deposit, SE China",37.52,0.1,7.99,16.96,0.34,0.08,34.84,0.02,0,0,1,0,0,0,0
1583,"Mineralization processes of the Mount Garnet Zinc deposit, NE Queensland (Australia): Insights from garnet geochemistry and U-Pb geochronology",37.52,0.2,20.47,3.808,0.329,0,36.52,0,0,0,0,1,0,0,0
1584,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.52,0.278,11,14.3,0.162,0,34.74,0,0,0,0,0,0,0,1
1585,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.52,0,16.13,8.74,1.45,0,33.84,0,0,0,0,0,0,0,1
1586,"Multigeneration garnets record the fluid evolution of volcanic-hosted skarn iron deposit: Study of the Yamansu deposit, NW China",37.52,0.27,7.63,18.32,0.52,0.08,33.28,0,1,0,0,0,0,0,0
1587,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.52,0.006,0.362,28.952,0.197,0.04,32.917,0,0,0,1,1,0,1,0
1588,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.52,0,1.616,27.576,0.339,0.113,32.834,0,0,0,1,1,0,1,0
1589,"The Paleozoic Huoshenmiao iron skarn deposit in the Tongbai area of North Qinling Orogen, China: Insights from garnet U-Pb dating and geological constraints",37.52,0.13,20.45,22.12,12.06,1.3,6.68,0,1,0,0,0,0,0,0
1590,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",37.518,0.017,5.311,20.766,1.125,0.015,34.594,0,1,0,0,0,0,0,0
1591,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.517,0.029,1.438,27.728,0.307,0.029,32.944,0,0,0,1,1,0,1,0
1592,"Using garnet geochemistry discriminating different skarn mineralization systems: Perspective from Huangshaping W-Mo-Sn-Cu polymetallic deposit, South China",37.515,0,10.578,15.735,2.188,0.046,32.369,0,0,0,1,0,1,1,1
1593,"Using garnet geochemistry discriminating different skarn mineralization systems: Perspective from Huangshaping W-Mo-Sn-Cu polymetallic deposit, South China",37.513,0.028,10.278,16.114,0.684,0.022,34.136,0,0,0,1,0,1,1,1
1594,"Fingerprinting the Hydrothermal Fluid Characteristics from LA-ICP-MS Trace Element Geochemistry of Garnet in the Yongping Cu Deposit, SE China",37.51,0.13,11.84,12.46,0.51,0.13,35.49,0.07,0,0,1,0,0,0,0
1595,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.51,0.15,15.7,8,0.33,0.076,35.61,0,0,0,0,0,0,0,1
1596,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",37.51,0.328,9.03,18.218,0.913,0.095,32.501,0,1,0,0,1,0,0,0
1597,"The Paleozoic Huoshenmiao iron skarn deposit in the Tongbai area of North Qinling Orogen, China: Insights from garnet U-Pb dating and geological constraints",37.51,0.09,20.53,23.39,11.63,1.5,5.96,0,1,0,0,0,0,0,0
1598,"Gold skarn mineralization and fluid evolution in the Nickel Plate Deposit, British Columbia",37.51,0.37,16.58,8.8,0.58,0.03,34.63,0,0,1,0,0,0,0,0
1599,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.509,0.014,1.894,27.246,0.129,0.108,33.092,0,0,0,1,1,0,1,0
1600,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",37.509,0.567,14.352,10.602,0.287,0.427,35.555,0,0,0,1,0,1,0,0
1601,"In Situ LA-ICP-MS of Zoned Garnets from the Huanggang Skarn Iron每Tin Polymetallic Deposit, Southeastern Mongolia, Northern China",37.508,0,12.721,12.656,1.059,0,35.449,0,1,0,0,0,0,0,1
1602,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.507,0.016,1.932,27.088,0.214,0.027,33.194,0,0,0,1,1,0,1,0
1603,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.506,0.315,2.908,25.683,0.206,0.104,33.261,0,0,0,1,1,0,1,0
1604,"In Situ LA-ICP-MS of Zoned Garnets from the Huanggang Skarn Iron每Tin Polymetallic Deposit, Southeastern Mongolia, Northern China",37.504,0.008,14.034,11.017,1.204,0.013,34.669,0.018,1,0,0,0,0,0,1
1605,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.504,0.019,1.922,27.396,0.29,0.088,32.772,0,0,0,1,1,0,1,0
1606,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,37.503,0.039,7.973,19.186,0.547,0.04,34.788,0,1,1,1,0,0,0,0
1607,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.502,0.041,2.091,27.503,0.302,0.065,32.493,0,0,0,1,1,0,1,0
1608,"Ore-forming processes in the Xingjiashan W-Mo skarn deposit (Jiaodong, China): Insights from multi-generation scheelite and garnet geochemistry",37.501,0.568,10.327,17.52,0.647,0,33.46,0.023,0,0,0,0,1,1,0
1609,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.501,0.172,2.714,26.188,0.241,0.172,33.001,0.003,0,0,1,1,0,1,0
1610,"Using garnet geochemistry discriminating different skarn mineralization systems: Perspective from Huangshaping W-Mo-Sn-Cu polymetallic deposit, South China",37.501,0,16.66,8.577,2.723,0.032,32.972,0,0,0,1,0,1,1,1
1611,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.501,0,1.229,28.765,0.935,0.036,31.533,0,0,0,1,1,0,1,0
1612,"Origin of oscillatory zoned garnets from the Xieertala Fe每Zn skarn deposit, northern China:?In situ?LA每ICP-MS evidence",37.5,0,8.03,19.31,0.44,0.01,35.41,0.01,1,0,0,0,0,0,1
1613,"Multigeneration garnets record the fluid evolution of volcanic-hosted skarn iron deposit: Study of the Yamansu deposit, NW China",37.5,0.14,7.24,18.71,0.45,0.07,33.48,0.01,1,0,0,0,0,0,0
1614,"Decoding the oxygen fugacity of ore-forming fluids from garnet chemistry, the Longgen skarn Pb-Zn deposit, Tibet",37.5,0,11.68,13.96,0.07,0,37.16,0,0,0,0,1,0,0,0
1615,"Relationship between garnet skarn and W mineralization: A case study from the Tongshankou Cu-Mo-W deposit, Daye, Hubei",37.5,0,19.82,3.76,0.3,0.12,36.92,0,0,0,1,0,1,1,0
1616,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.5,0.766,12.94,11.43,0.417,0.061,35.06,0,0,0,0,0,0,0,1
1617,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.5,0.346,13.72,11.34,0.285,0,34.99,0,0,0,0,0,0,0,1
1618,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.5,0.207,10.09,15.63,0.571,0,34.34,0,0,0,0,0,0,0,1
1619,"Mineralization processes of the Mount Garnet Zinc deposit, NE Queensland (Australia): Insights from garnet geochemistry and U-Pb geochronology",37.5,0,10.49,15.962,1.905,0.04,33.049,0,0,0,0,1,0,0,0
1620,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.5,0,14.2,12.73,0.958,0,33.02,0,0,0,0,0,0,0,1
1621,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.5,0.046,1.875,28.254,1.108,0.049,31.168,0,0,0,1,1,0,1,0
1622,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",37.5,0.44,13.05,12.84,0.47,0,35.83,0,0,0,1,0,0,0,0
1623,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",37.5,0.09,13.8,11.274,0.4,0.05,35.59,0,0,0,1,0,0,0,0
1624,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",37.5,0,10.72,16.58,0.19,0,34.78,0,0,0,1,0,0,0,0
1625,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.499,0.969,14.261,10.958,1.575,0.154,34.093,0,0,0,0,0,0,0,1
1626,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.499,0,4.827,23.268,0.375,0.163,33.761,0,0,0,1,1,0,1,0
1627,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",37.498,0.812,17.396,6.239,0.629,0.08,34.915,0,0,1,1,0,0,1,0
1628,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.494,0,12.127,14.093,1.552,0,34.381,0,0,0,0,1,1,0,1
1629,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.492,0,1.575,28.014,0.577,0.246,32.096,0,0,0,1,1,0,1,0
1630,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",37.491,1.291,17.509,5.741,0.727,0.097,35.253,0,0,1,1,0,0,1,0
1631,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.49,1.305,13.7,9.22,0.834,0,34.98,0,0,0,0,0,0,0,1
1632,"Genetic environment of W skarn and Pb-Zn vein mineralization associated with the Imog granite in the Taebaeksan Mineralized District, South Korea",37.49,0.72,5.34,20.16,0.2,0.22,33.56,0,0,0,0,1,1,0,0
1633,"Multigeneration garnets record the fluid evolution of volcanic-hosted skarn iron deposit: Study of the Yamansu deposit, NW China",37.49,0.21,7.71,18.93,0.47,0.04,33.47,0,1,0,0,0,0,0,0
1634,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.489,0.138,15.639,8.505,1.698,0.064,35.274,0,0,0,0,1,1,0,1
1635,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",37.489,0.013,6.179,20.063,1.16,0.146,34.125,0,1,0,0,0,0,0,0
1636,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.488,0.289,3.219,25.235,0.155,0.249,33.356,0,0,0,1,1,0,1,0
1637,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",37.487,1.081,13.295,11.522,0.152,0.318,34.488,0,0,0,1,0,1,0,0
1638,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,37.485,0,7.898,18.966,0.565,0.049,34.565,0.011,1,1,1,0,0,0,0
1639,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.485,0.962,15.274,10.34,1.548,0.05,33.859,0,0,0,0,0,0,0,1
1640,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.483,0.002,0,29.341,0.191,0.127,32.839,0,0,0,1,1,0,1,0
1641,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.483,0,0.005,29.577,0.161,0.03,32.734,0,0,0,1,1,0,1,0
1642,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",37.482,1.455,6.661,17.95,0.73,0.139,34.959,0,1,0,0,0,0,0,0
1643,"Decoding the oxygen fugacity of ore-forming fluids from garnet chemistry, the Longgen skarn Pb-Zn deposit, Tibet",37.48,0,18.83,6.19,0.18,0.01,38.33,0,0,0,0,1,0,0,0
1644,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,37.48,0.844,13.53,10.69,0.733,0.081,35.02,0,0,0,0,0,0,0,1
1645,"The Paleozoic Huoshenmiao iron skarn deposit in the Tongbai area of North Qinling Orogen, China: Insights from garnet U-Pb dating and geological constraints",37.48,0.07,20.48,23.91,11.31,1.5,5.5,0,1,0,0,0,0,0,0
1646,Tin-bearing skarns of South China: Geological setting and mineralogy,37.48,0.19,19.49,5.958,7.84,0.08,27.92,0,0,0,0,0,0,0,1
1647,"Grandite-based resource characterization of the skarn-hosted Cu-Zn-Mo deposit of Antamina, Peru",37.479,0,1.359,28.077,0.434,0.096,32.548,0,0,0,1,1,0,1,0
